name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,lat,long,place_name
USC00090253,45.9,49.4,56,62.8,71,77.6,80.2,79.7,74.7,65.2,56.3,48.3,32.0603,-84.2322,GA AMERICUS
USC00090311,42.8,46.6,53.6,60.8,68.9,76.4,79.7,78.6,72.5,61.9,52.9,44.7,33.5619,-82.3389,GA APPLING 2 NW
USC00090406,47.4,51.3,58.1,64.4,72.8,79,80.7,80.3,75.4,66.1,57.8,50,31.7003,-83.6231,GA ASHBURN 3 ENE
USC00090586,49.8,53.4,59.8,65.4,73.8,79.7,81.6,81.2,77.3,68.6,59.8,52.3,30.8228,-84.6175,GA BAINBRIDGE INTL PAPER
USC00090603,38.5,41.4,49.7,57.7,64.7,71.8,75.5,75.4,69.1,59.1,49.9,40.8,34.3328,-84.4703,GA BALL GROUND
USC00090670,48.3,51.5,57.7,64.7,72.6,79.3,81.6,80.6,75.8,66.8,58.9,50.9,31.8414,-82.3756,GA BAXLEY 5NNW
USC00090969,36.8,40.3,46.8,54.3,62.5,69.9,73.3,72.5,66.6,56.2,47.6,39.5,34.8544,-83.9444,GA BLAIRSVILLE EXP STN
USC00090979,48,51.7,57.9,64.6,72.9,79,81,80.6,76.1,67.1,58.3,50,31.2239,-84.5553,GA BLAKELY
USC00091266,48.1,51.4,57.6,64.8,73.2,79.7,82.1,80.9,75.8,66.9,58.1,50.2,32.375,-81.673,GA BROOKLET 1 W
USC00091340,52.2,55.7,61.5,67.4,74.9,80.6,83.1,82.2,78.2,70.2,62.2,54.6,31.1681,-81.5022,GA BRUNSWICK
USC00091448,45.2,49.1,56.4,62.7,71.4,77.9,80.4,79.8,74.3,64.5,55.8,47.6,32.6694,-83.7453,GA BYRON EXP STN
USC00091463,50.1,53.4,60.2,66.2,73.7,79.4,81.5,80.7,77.3,67.8,59.5,51.5,30.8697,-84.2175,GA CAIRO 1SW
USC00091474,40.5,44.4,51.7,59.9,67.8,76.1,79.4,78.6,71.8,60.8,51.2,42.9,34.4833,-84.9667,GA CALHOUN EXP STN
USC00091500,48.3,52,57.7,64.7,72.7,78.8,81,80.5,76.2,66.9,58.2,50.7,31.1903,-84.2036,GA CAMILLA 3SE
USC00091640,40.4,44.4,51.2,59.2,67.1,74.4,77.4,76.9,70.4,59.9,51,42.7,33.5972,-85.0806,GA CARROLLTON
USC00091665,41.4,45.9,53.1,60.7,68.7,76.4,79.7,79.3,73.3,62.1,52.7,43.9,34.2042,-84.7925,GA CARTERSVILLE
USC00091732,40,43.6,51.1,59.3,67.1,75,78.3,77.7,71,60.2,50.5,42.3,34.0589,-85.2339,GA CEDARTOWN
USC00091863,40.1,43.4,50.8,58.6,67.1,75,78.1,77.6,71.3,60,51.1,42,34.7583,-84.7642,GA CHATSWORTH 2
USC00091908,38.9,42.4,50.4,58.6,66.2,74.6,77.8,77.4,71.2,60.5,49.7,41.4,34.9203,-85.2711,GA CHICKAMAUGA PK LARC
USC00091965,37.9,41.4,48.4,56.3,64.4,73.1,76.2,75.6,69.1,58,48.6,40.4,34.6158,-83.5428,GA CLARKESVILLE
USC00091973,48.5,52.1,58.4,64.3,72.5,79,82.1,81,76,66.8,58,50.8,32.1678,-81.9008,GA CLAXTON
USC00091982,38.2,41,47.4,55,62.7,70.5,73.6,73.2,67.1,57.1,48.1,40.1,34.8619,-83.4064,GA CLAYTON 1 SSW
USC00092006,37,40.8,47.4,55.2,62.8,71.1,74.3,73.5,67.5,57.1,48.1,39.8,34.5858,-83.7658,GA CLEVELAND
USC00092153,50.9,53.8,60.4,65.5,73.8,79.8,81.4,81.1,76.5,68.1,59.5,52.8,31.1681,-84.7664,GA COLQUITT 2 W
USC00092159,45.8,49.6,56,63.5,72.1,78.5,81.5,80.9,75.4,65.4,55.9,47.3,32.5181,-84.9378,GA COLUMBUS #2
USC00092180,40.6,44.4,51.6,59.5,67.3,75.4,78.8,77.8,71,60.4,51.4,42.6,34.2625,-83.4894,GA COMMERCE 4 NNW
USC00092266,45.9,49.8,56.7,64,72.2,78.9,81.2,80.2,74.9,65.1,55.8,47.8,31.985,-83.7747,GA CORDELE
USC00092283,39.6,42.9,49.9,57.7,65.1,72.8,76,75.1,68.9,58.9,50.3,41.8,34.5181,-83.5286,GA CORNELIA
USC00092318,42.4,46.3,53.6,61.1,69.4,76.9,79.9,79.2,73.1,62.5,53.1,44.5,33.5972,-83.8436,GA COVINGTON
USC00092361,47.1,50.5,57.1,64.7,72.5,79.2,81.6,80.9,76,65.9,57,48.9,31.8453,-83.9408,GA CRISP CO PWR DAM
USC00092408,39.2,42.4,49.8,58.1,65.8,73.7,77,76.9,69.8,59.7,50.6,41.7,34.2289,-84.1275,GA CUMMING 2N
USC00092450,45.8,49.1,55.5,62.8,71,77.4,79.9,79.3,74.6,64.8,55.6,47.6,31.7672,-84.7931,GA CUTHBERT
USC00092475,38.4,41.9,48.3,55.8,63.2,70.6,74.5,74,67.3,57.9,48.7,40.4,34.5292,-83.99,GA DAHLONEGA
USC00092485,40.5,44.2,51.7,59.5,67.5,75.2,78.5,77.8,71.5,60.8,51.5,42.8,33.9881,-84.7475,GA DALLAS 7 NE
USC00092493,40.1,43.7,51.8,58.9,67.6,75.1,79,78.4,72.1,61.5,51.4,42.8,34.77,-84.8872,GA DALTON
USC00092517,41.2,44.7,51.9,59.6,67.4,75.6,78.6,77.9,71.3,61,51.9,43.7,34.1175,-83.3045,GA DANIELSVILLE
USC00092738,49.8,53.8,59.8,66.5,75.5,81.1,83.2,83.1,78.7,69.3,60.4,52.3,31.0286,-84.8911,GA DONALSONVILLE
USC00092783,48.4,52,58.6,65.3,73.4,79.4,81.8,80.9,76.2,66.9,57.8,50.4,31.4889,-82.8206,GA DOUGLAS
USC00092839,46,49.4,56.4,63.5,71.9,78.9,82,80.8,75.1,65,55.8,47.8,32.5575,-82.9036,GA DUBLIN
USC00092966,46.4,50,56.9,63.5,71.8,78.4,80.9,80.1,74.9,65.5,57.1,48.7,32.2003,-83.2058,GA EASTMAN 1 W
USC00093060,39.3,42.6,49.8,57.6,65.9,73.8,77,76.1,69.5,58.5,49.1,40.8,34.1406,-82.855,GA ELBERTON 2 N
USC00093271,43.4,47,54.3,61.3,69.3,76.2,79.2,78.3,72.4,62.6,53.9,45.6,33.2631,-84.2842,GA EXPERIMENT
USC00093325,51.1,55.1,61.2,66.9,74.1,79.8,81.9,81.3,77.4,68.9,60.8,53.1,30.8264,-82.3606,GA FARGO 17 NE
USC00093386,48,51.6,57.8,64.8,73,79.3,82.1,81.2,75.9,66.9,57.6,50,31.7108,-83.2517,GA FITZGERALD
USC00093465,53.4,56.8,62.3,68.6,75.7,81.7,83.8,83.2,79.3,71.1,62.9,55.2,30.74,-82.1278,GA FOLKSTON 9 SW
USC00093506,43.7,46.6,53.6,60.2,67.9,76.1,79.1,78.4,71.6,61.3,52.5,45.2,33.0161,-83.9417,GA FORSYTH 6 NNW
USC00093538,51.6,54.9,60.9,66.9,74.3,80.1,82.4,81.5,77.5,69.1,61,53.6,31.8717,-81.6289,GA FT STEWART
USC00093578,47.1,50.2,56.7,63.7,72.2,78.6,81,80.8,76.2,66.3,57.5,49.7,31.615,-85.0494,GA FT GAINES 2
USC00093621,40.8,44.2,51.5,59.2,66.8,74.4,77.9,76.9,70.5,60.6,51.7,43.1,34.3006,-83.86,GA GAINESVILLE
USC00093658,46.8,50.2,57.4,64.2,72.1,78.4,80.9,80.6,75.7,66,57.1,48.8,31.8967,-85.0375,GA GEORGETOWN 4 E
USC00093754,48.8,52.3,58.5,65.2,73,79.7,82.1,81.1,76.4,67.2,58.7,50.9,31.9881,-81.9522,GA GLENNVILLE 3NW
USC00093915,44.7,49.1,55.4,61.7,69.6,76.6,79.4,78.9,72.8,63.2,54.1,46.6,33.0286,-84.735,GA GREENVILLE
USC00094133,41.3,44.8,52.2,60.2,68.3,75.8,78.9,78,71.6,61.1,52.2,43.8,34.3519,-82.93,GA HARTWELL
USC00094138,41.4,44.9,52.5,60.5,68.6,77,80,79.1,73,62.2,52.7,44.5,34.3389,-82.8342,GA HARTWELL DAM
USC00094170,45.6,49.4,56.2,63,71.6,78.4,80.8,80.2,74.7,64.8,55.9,47.8,32.2842,-83.4681,GA HAWKINSVILLE
USC00094204,48.1,52.3,58.7,65.3,73.1,79.7,82,80.8,75.5,66.4,59.2,50.7,31.8878,-82.5808,GA HAZLEHURST
USC00094230,38.3,41.4,48.1,56.1,63.7,71.3,74.7,74.1,67.6,57.3,48.4,40.3,34.6997,-83.7261,GA HELEN
USC00094429,48.8,52.3,58.2,64.5,72,78.2,80.6,80,76,66.8,58.1,50.7,31.0767,-82.8003,GA HOMERVILLE 5 N
USC00094594,46.4,50.1,57.2,64.1,72.1,78.9,81.8,80.9,75.6,65.8,56.8,48.7,32.8294,-83.2389,GA IRWINTON 4 WNW
USC00094648,39,42.7,50.3,57.8,65.5,73,76.1,75.6,69.6,59.3,50.4,42,34.4758,-84.4461,GA JASPER 1 NNW
USC00094674,51,54.9,60.8,67.1,74.9,81.1,83.5,82.5,78.1,69.1,60.7,53,31.65,-81.8333,GA JESUP 4 NE
USC00094676,48.1,51.4,56.8,63.7,71.4,78.1,80.8,79.7,75.1,66.2,57.7,50,31.5075,-81.8628,GA JESUP 8 S
USC00094700,41.8,45.4,52.8,60.4,68.9,76.6,80,79.1,72.6,61.8,52.6,43.6,33.5311,-84.3544,GA JONESBORO
USC00094862,44.9,48.1,55.1,62.4,71,78.5,80.7,79.6,74.1,64.2,55.2,46.9,32.7125,-82.5414,GA KITE
USC00094941,38.8,42.3,49.6,57.7,65.7,73.4,77,76.6,70.3,59.4,49.4,41.1,34.6639,-85.3203,GA LAFAYETTE 3SW
USC00094949,44.3,47.8,54.9,61.9,69.5,76.6,79.2,78.6,72.6,62.6,54.1,45.8,33.0536,-85.0317,GA LA GRANGE 1N
USC00095061,47,50.4,57.3,64.5,72.7,79.2,81.5,81.1,75.8,66,57.4,49.3,31.7633,-84.1869,GA LEESBURG 2
USC00095165,42,45.3,52.5,60.3,68.6,76.6,79.5,78.4,72.4,62.1,52.8,44.3,33.8706,-83.1136,GA LEXINGTON
USC00095314,45.5,49.2,55.7,63.1,71.4,78.6,81.3,80.4,74.7,64.4,55.7,47.3,33.0125,-82.3914,GA LOUISVILLE 1 E
USC00095394,46.7,49.7,55.9,62.7,70.7,77.6,80.4,80.1,75.1,65.4,56.2,48.2,32.0306,-84.7753,GA LUMPKIN 2 SE
USC00095401,47.5,50.6,57.9,64.7,72.1,79.2,81.7,80.5,75.6,66.2,58.2,49.2,32.2025,-82.3306,GA LYONS
USC00095404,41.5,45.1,52,59.3,66.4,73.5,76.3,76,70.2,60.3,52.6,43.7,33.8533,-84.5783,GA MABLETON 1 N
USC00095550,47.3,50.3,58.1,64.4,72.2,78.2,81,80.4,75.3,65.5,57.1,48.9,32.4567,-83.94,GA MARSHALLVILLE
USC00095666,42.2,45.5,53.2,60.5,69.4,76.9,80.5,79.8,72.4,61.8,52.9,43.8,33.4522,-84.0678,GA MCDONOUGH
USC00095811,48.2,52.5,59,65.7,73.7,80,82.4,81.4,76.3,66.8,58.6,51,32.3972,-82.0819,GA METTER
USC00095863,46.2,50,56.8,63.5,71.7,78.3,80.9,79.9,74.6,65.1,56.4,48.3,32.8753,-82.2156,GA MIDVILLE EXP STN
USC00095874,44.6,48.2,55.1,62,70.3,78.1,81.3,80.1,74.4,64,54.8,46.7,33.0831,-83.2497,GA MILLEDGEVILLE
USC00095882,45.7,49.3,55.4,62.5,71,78.2,80.6,79.7,74.3,64.2,55.6,47.3,32.8703,-81.9672,GA MILLEN 4 N
USC00095988,42.2,45.7,52.7,60.4,68.3,75.8,79,78.1,72.1,61.8,52.9,43.7,33.3328,-83.6975,GA MONTICELLO
USC00096087,50.4,53.9,59.7,65.8,73.4,79.3,81.5,80.8,76.6,68.2,59.6,52.5,31.1769,-83.7492,GA MOULTRIE 2 ESE
USC00096093,34.8,37.5,44.6,53.1,60.2,66.2,69.2,68.5,63.5,54.2,47.6,37.6,34.9047,-83.4128,GA MTN CITY 2 SW
USC00096148,45.5,49.2,55.5,62.3,70.1,77.3,80.3,80.5,75.5,65.4,55.8,47.8,32.6089,-85.0756,GA MULBERRY GROVE
USC00096219,49.3,52.6,57.8,64.2,71.6,78.3,80.6,80,75.6,67.3,58.8,51.3,31.2739,-81.9197,GA NAHUNTA 6NE
USC00096244,50.7,53.3,58.7,65.6,72.2,78.5,80.6,80,76.3,67.7,58.6,52.8,31.2644,-83.2392,GA NASHVILLE 4N
USC00096335,42.5,45.8,52.9,60.5,68.4,75.9,78.9,78.3,72.2,61.6,53.1,44.5,33.4544,-84.8178,GA NEWNAN 5N
USC00096838,49.1,52.9,58.1,64.4,72.1,78.6,81.1,80.5,76,67,58.6,51.2,31.3781,-82.1292,GA PATTERSON
USC00097087,45.1,48.9,55.7,62.3,70.8,77.1,79.6,78.5,73.5,64.1,55.6,47.5,32.0467,-84.3711,GA PLAINS SW GA EXP STN
USC00097171,48.3,51.8,57.8,64.4,72.1,78.5,80.8,80.3,74.8,66.1,57.1,50.1,31.6953,-82.9239,GA PRIDGEN
USC00097276,49,53.3,59.5,65.1,73,78.9,80.7,80,75.9,67.1,58.8,51.1,30.7836,-83.5692,GA QUITMAN 2 NW
USC00097528,46,49.5,56,63.4,71.4,78.5,81.3,80.3,74.7,65.2,55.7,48,32.6328,-81.7756,GA ROCKY FORD 4SE
USC00097600,41.6,45.6,53.2,61,68.9,76.6,80.1,79.4,72.9,61.9,52.4,44.1,34.2453,-85.1514,GA ROME
USC00097777,45.2,48.6,55.5,62.4,70.5,77.7,80.9,79.7,74,64,55.1,47.4,32.9744,-82.8045,GA SANDERSVILLE
USC00097808,51.1,53.7,59.5,66,73.6,79.9,82.5,81.9,78,70,61.6,53.7,31.3972,-81.2811,GA SAPELO ISLAND
USC00097827,36.2,39.2,45.8,54.2,60.1,67.7,70.6,70,63.9,54,47.1,38.5,34.6647,-83.7342,GA SAUTEE 3W
USC00098064,43.1,46.6,53.7,61,69.1,76.9,80.1,79,72.9,62.7,53.8,45.2,33.5636,-83.0767,GA SILOAM 3N
USC00098436,40,43.4,50.4,58.2,66.9,74.8,78.4,77.9,71.5,59.8,50.7,42.1,34.4547,-85.39,GA SUMMERVILLE
USC00098476,47.9,50.7,56.8,63.1,70.8,77.6,80.4,79.2,74.8,65.8,56.9,49.2,31.7078,-82.1969,GA SURRENCY
USC00098496,48.4,52.3,58.7,64.9,72.6,79.2,81.6,80.9,76.1,66.5,58,50.3,32.5806,-82.3822,GA SWAINSBORO
USC00098535,43.7,47.5,54.2,61.2,68.8,76,79.1,78.2,72.7,62.1,53.6,45.2,32.6875,-84.5197,GA TALBOTTON
USC00098661,44.3,47.9,54.7,61.9,69.8,76.7,79.5,79.1,73.7,63.9,55.2,46.2,32.9028,-84.3367,GA THOMASTON
USC00098666,51.1,54.9,60.1,66.1,73.8,79.5,81.6,81.2,77,69,60.9,53,30.9139,-83.8611,GA THOMASVILLE 7 NE
USC00098703,48,51.8,58.2,64.5,72.7,78.5,80.8,80.2,75.8,66.7,57.9,50.4,31.4461,-83.4767,GA TIFTON
USC00098740,41.3,44.6,51.6,59.5,67,74.8,78,77.3,71.3,61.2,51.8,43.6,34.5786,-83.3319,GA TOCCOA
USC00098950,41.8,45.4,52.7,60.3,68.9,76.5,79.5,78.4,72,61.8,52.6,43.8,33.8722,-83.5358,GA U OF GA PLT SCI
USC00098974,50.4,53.7,59.6,65.5,73.6,79.3,81.3,81,77.5,68.3,60.4,52.4,30.8056,-83.2736,GA VALDOSTA 2 S
USC00099027,46.8,49.9,56.3,63.6,72.2,78.7,81.4,80.8,75.2,65.4,56.5,48.4,32.1083,-83.8289,GA VIENNA
USC00099124,45.7,49.2,56.4,63.3,71.4,78.2,81.4,80.5,74.3,65.1,55.9,47.5,32.6094,-83.6164,GA WARNER ROBINS
USC00099141,43.3,47,53.7,60.8,69.3,76.7,79.8,78.7,72.8,62.6,53.6,45.4,33.4028,-82.6222,GA WARRENTON
USC00099157,42.5,46.2,53.3,61,68.9,76.3,79.5,78.5,72.5,62.4,53.3,44.6,33.7264,-82.7058,GA WASHINGTON 2 ESE
USC00099186,48.9,52.5,58.9,64.7,72.8,79.3,81.8,80.8,76.2,66.9,58.9,50.8,31.2514,-82.3128,GA WAYCROSS 4 NE
USC00099194,45.6,49.5,56.3,63.1,71.5,78.8,81.7,80.5,74.8,64.5,55.4,47.4,33.0725,-82.0061,GA WAYNESBORO 2 S
USC00099291,42.8,46.5,53.6,60.5,68.9,76.2,79.4,78.6,72.9,62.3,53.5,45.3,32.8694,-85.1892,GA WEST POINT
USC00099466,42.1,45.4,52.2,59.8,67.7,75.9,78.9,78.3,71.8,61.7,52.6,43.8,33.9275,-83.7261,GA WINDER 4S
USC00099486,41.1,45.3,52.7,58.7,67,75,78,76.8,70.9,60.4,51.2,43.1,33.9664,-83.2911,GA WINTERVILLE
USC00099502,49,53.5,59.2,65.1,72.3,78.6,81.4,80.1,76.9,67.7,59.8,52.4,30.9589,-81.7072,GA WOODBINE
USC00100010,22.2,25.9,36.3,44.4,53.3,61,68.3,66.9,57.1,45.4,32.9,22.5,42.9536,-112.8253,ID ABERDEEN EXP STN
USC00100227,23.7,27.5,37.7,46.1,54,61.7,69.3,69,59.7,48,34.8,24.5,42.8572,-112.88,ID AMERICAN FALLS 6 NE
USC00100282,28.9,29.8,38.6,46.9,55.3,63.7,72.9,72.5,62.6,50.5,37.4,27.7,43.3572,-115.4522,ID ANDERSON DAM
USC00100347,23.5,26.4,35.8,43.9,52.3,60.2,68.5,67.6,58.2,46.5,33.6,23.8,42.5031,-112.5758,ID ARBON 2 NW
USC00100375,18.4,22.6,34.6,44.6,53.4,61.3,68.6,67.3,57.8,46.2,31,19.5,43.6356,-113.2989,ID ARCO
USC00100448,28.2,32.7,41.3,48.6,56.9,64.7,73.7,73.1,62.8,50.8,38,28.8,43.5936,-115.9236,ID ARROWROCK DAM
USC00100470,19.7,23.7,32.1,41.7,51.1,58.2,65.3,64.3,55.6,44,30.4,20,44.0425,-111.2739,ID ASHTON 1N
USC00100528,28.2,30.6,38.3,45.7,53.4,60.7,67.6,67,58.3,45.5,35,27.6,47.2533,-115.9203,ID AVERY RS #2
USC00100667,29.7,31.6,37.7,44.6,51.7,58.5,64.9,64.5,55.6,44.7,35.7,28.5,47.9803,-116.5594,ID BAYVIEW MODEL BASIN
USC00100803,17.8,20.1,30.2,40.8,49.3,57.9,65.9,64,54.6,43.2,30.6,20.6,42.3353,-111.385,ID BERN
USC00100915,22.7,27.7,38.3,46.1,55.1,62.9,70.5,69.2,59.7,47.4,34.8,23.9,43.1969,-112.3531,ID BLACKFOOT FIRE DEPT
USC00101017,30.1,34.1,41.8,47.6,55.3,63.2,72.5,72.2,62.7,50.8,38.1,29.1,43.7383,-116.2022,ID BOISE 7 N
USC00101018,31.6,35.9,44.8,51.6,59.5,67.1,75.1,74.6,65.5,53.8,40.7,31.1,43.5253,-116.0542,ID BOISE LUCKY PEAK DAM
USC00101079,28.4,31.4,39.5,47.5,55.3,61.7,67.5,66.8,57.6,45.3,35.1,26.8,48.6928,-116.3103,ID BONNERS FERRY
USC00101180,32.7,36.7,45.9,53.8,61.8,70,79.2,78.6,68.5,55.4,42.4,33.6,44.8364,-116.8981,ID BROWNLEE DAM
USC00101195,34.2,39.2,47.4,53.9,61.8,69.7,77.2,75.7,65.8,54.4,42.3,33.4,42.8819,-115.8017,ID BRUNEAU
USC00101220,28.2,32.2,41.1,48,56.2,64.2,72.7,71.3,61.6,49.9,37.1,28.2,42.6006,-114.7453,ID BUHL #2
USC00101363,28.6,31.3,37.6,44.6,52.5,59,65.7,65.4,56.8,45.6,35.5,27.8,48.0864,-116.0572,ID CABINET GORGE
USC00101380,30.8,36.5,45.7,52.2,61,68.8,76.8,74.9,64.4,52.3,39.7,30.4,43.6667,-116.6833,ID CALDWELL
USC00101408,23.3,28,40.4,49.4,57.6,65.5,74.1,72.5,62.2,49.4,35.9,24.9,44.5733,-116.6753,ID CAMBRIDGE
USC00101514,20.8,23.8,32,39.3,47.7,54.9,62.9,62.2,53.1,42.6,30.7,20.8,44.5228,-116.0481,ID CASCADE 1 NW
USC00101551,29.2,33.6,42.2,48.9,56.7,64.6,71.8,70,61.2,50.2,37.5,28.3,42.5503,-114.8661,ID CASTLEFORD 2 N
USC00101663,22.1,27.5,37.7,45.4,54.1,62.1,69.9,68.2,58.8,46.6,32.6,21.2,44.5036,-114.2397,ID CHALLIS
USC00101671,18.1,21.4,31.5,40,48.1,56,63.8,62.1,53.3,42.3,28.3,17.9,43.9772,-113.8289,ID CHILLY BARTON FLAT
USC00101831,28,27.6,33.7,40.1,47.9,55.4,64.8,64.2,55.1,42.9,32,27.1,47.0111,-116.2558,ID CLARKIA
USC00101956,30.5,33.5,40.2,46.5,54.4,61.6,68.9,69,60.1,48.2,37.8,29.8,47.6822,-116.7967,ID COEUR D'ALENE
USC00102159,30.1,32.8,38.6,44.3,51.7,58.4,67.1,67.4,59.1,47.7,35.7,28.8,46.0336,-116.3919,ID COTTONWOOD 2 WSW
USC00102187,25.9,29.1,39.8,48.1,56.8,64.7,72.9,72.5,62.7,49.7,36.1,25.8,44.7442,-116.4325,ID COUNCIL
USC00102246,28.5,31.1,36.9,42.5,49.6,55.9,63.4,63,54.9,44.6,33.8,26.6,46.2333,-116.4833,ID CRAIGMONT
USC00102260,20,23.3,32.4,41.8,51.1,59.7,68.9,67.5,57,44.8,30,19.8,43.465,-113.5581,ID CRATERS OF THE MOON
USC00102390,19.7,21.6,28.6,35.8,44.4,52.3,60.6,59.7,51.8,40.9,28.5,18.1,44.4667,-115.5667,ID DEADWOOD DAM 15 N
USC00102444,32,37.1,46.3,52.5,60.1,67.3,74.4,73.1,64.3,53.3,40.9,31.5,43.5764,-116.7475,ID DEER FLAT DAM
USC00102575,18.7,20.5,27.8,34,42.8,50.5,57,55.7,47.4,37.4,25.8,17.3,45.5525,-115.4606,ID DIXIE
USC00102577,18.7,19.9,27.7,33.1,42.8,50.3,57.3,55.8,48.1,37.7,28.4,17.8,45.5697,-115.4528,ID DIXIE NORTH
USC00102676,19.1,21.9,30.1,39.1,47.7,55.6,62.6,61.9,53.1,41.8,29,18.9,43.7306,-111.1125,ID DRIGGS
USC00102707,20,23,32.1,42.2,51.2,59.5,68.2,67.1,57.3,44.5,29.9,19.9,44.2436,-112.2006,ID DUBOIS EXP STN
USC00102845,33.6,37.3,44.1,50.8,58.1,64.7,72.1,71.7,63.3,50.9,39.8,32.5,46.5022,-116.3217,ID DWORSHAK FISH HATCH
USC00102875,24.4,27.4,34.2,40.4,47.8,55.1,61.6,60.4,52.7,42.9,31.6,22.6,45.8356,-115.4611,ID ELK CITY 1NE
USC00102892,26.9,29.5,35.9,42.5,50.2,57.2,63.7,63.5,54.9,43.7,33.9,25.7,46.7744,-116.1761,ID ELK RIVER 1 S
USC00102942,29.9,35.2,43.5,49.6,57.7,65.7,73.6,72.4,62.9,51.6,38.9,30.1,43.8544,-116.4664,ID EMMETT 2 E
USC00103108,16.9,21,30.7,41.7,50.7,57.5,65.8,64.7,55.8,44.6,30.1,17.6,43.3428,-114.79,ID FAIRFIELD RS
USC00103110,14.9,17.2,28.6,40.8,49.6,56,64.3,62.8,53.2,42.7,29.1,15.7,43.3167,-114.75,ID FAIRFIELD 3 SE
USC00103143,30.6,34.1,41.1,48.2,55.8,62.3,70,69.1,59.7,47.8,37,29.8,46.0931,-115.5356,ID FENN RS
USC00103297,22.8,26.4,36.6,44.5,52.6,60.2,67.5,66.6,57.2,45.7,32.9,22.6,43.0428,-112.4133,ID FT HALL 1 NNE
USC00103448,26.6,31.4,39.9,47,54.4,61.6,68.5,67.3,58.7,47.7,35.3,26,44.1011,-115.9694,ID GARDEN VALLEY
USC00103554,20,24.1,34.4,42.3,50.2,57.2,64.9,63.5,54.6,43.2,30.3,18.8,45.5394,-113.9275,ID GIBBONSVILLE
USC00103558,19.1,24.4,34.4,42.6,50,56.9,64.5,63,54.3,43.8,30.4,19.1,45.5469,-113.9258,ID GIBBONSVILLE NO 2
USC00103631,31.4,35.8,44.1,50.8,59.3,68.2,76.2,73.9,63.2,51.9,39.7,30.8,42.9403,-115.3231,ID GLENNS FERRY
USC00103732,21,23.8,33.4,42.3,50.4,58.4,66.4,65.2,56.1,44.7,31.9,21.9,42.5872,-111.7275,ID GRACE
USC00103760,31.3,36.6,45.3,51.9,60.4,68,74.9,73,63,51.7,39.3,29.9,43.0175,-116.1772,ID GRAND VIEW 4 NW
USC00103771,31.2,33.8,39.6,45.4,52.3,58.7,66.5,66.6,57.9,46.9,36.6,29.3,45.9414,-116.1175,ID GRANGEVILLE
USC00103882,16.2,19.5,29.8,39,48.1,55.3,62.9,61.7,53.2,41.7,27.8,16.8,43.7186,-113.5472,ID GROUSE
USC00103932,30.1,34.7,43.4,50.1,58.7,66.5,73.6,71.6,62,51,38.8,29.8,42.8114,-114.9239,ID HAGERMAN 2 SW
USC00103940,20.2,24.1,32.9,42.2,52.1,58,68.3,66.9,57.7,46,31.1,19.8,43.5186,-114.3025,ID HAILEY
USC00103964,17.5,22.9,34.7,44.5,53.6,61.3,68.3,66.6,57.4,45,30,18.5,43.9664,-112.2642,ID HAMER 4 NW
USC00104140,27.1,31,40.1,46.9,55.3,64,72,70.3,60.2,48.5,36.3,27.1,42.5972,-114.1378,ID HAZELTON
USC00104150,27,29.3,35.3,41.8,49.3,56.2,62.4,62,53.5,43.6,32.6,25.7,46.6311,-115.8086,ID HEADQUARTERS
USC00104268,18.1,20.5,30.7,41,49.8,56.8,65,64,54.8,43.9,30.1,18.6,43.2994,-115.0733,ID HILL CITY 1 W
USC00104295,29.8,32.1,40.2,46.5,54.8,62.5,71,70.1,61.3,49.7,37.8,28.5,42.3528,-114.5739,ID HOLLISTER
USC00104318,29.7,33.8,43.2,50.2,58.7,66.5,74.3,72.2,62.2,50.4,38.7,28.8,43.6058,-116.9211,ID HOMEDALE 1 SE
USC00104384,18.5,22.8,35.7,45.5,53.4,61.4,69,67.2,57.4,45.3,30.9,19.1,43.7828,-113.0033,ID HOWE
USC00104442,24.4,27.9,35.2,42.2,50.7,58.2,66,65,55.7,44.9,32.5,23.5,43.8383,-115.8319,ID IDAHO CITY
USC00104455,22.2,26.5,37.6,46,54.5,62.7,70.2,69.1,59.1,47,33.5,22.8,43.5139,-112.0125,ID IDAHO FALLS - KIFI
USC00104456,22.2,24.9,33.2,41,49.4,57.2,64.7,63.5,54.5,43.4,31,21.7,43.3456,-111.7847,ID IDAHO FALLS 16 SE
USC00104598,18.1,20.6,28.6,37.7,46.8,54.4,61.4,60.8,51.9,40.2,27,17.7,44.4189,-111.3714,ID ISLAND PARK
USC00104670,28,31.7,40.7,47.9,56.5,65.1,73.8,72.4,62.2,50.5,37.4,27.7,42.7325,-114.5192,ID JEROME
USC00104793,31.9,36.4,43.8,50.3,57.4,64.7,72,71.6,62.4,49.4,37.7,30.1,46.23,-116.0339,ID KAMIAH
USC00104831,29.4,32.4,39.3,45.9,53.9,60.8,67.4,66.5,57,45.4,35.5,28,47.5339,-116.1222,ID KELLOGG
USC00104845,19.7,22.8,31.2,39.9,48.4,55.3,62.9,61.4,52.4,42.3,29.4,19.4,43.6842,-114.3603,ID KETCHUM RS
USC00105013,31.1,34.2,41.1,47.3,54.6,61,68.3,69.2,60.6,48.8,37,28.8,46.0714,-115.9336,ID KOOSKIA 5 SSE
USC00105015,32.3,35.4,40.7,47.9,55.5,62.1,71.9,70.7,64.1,49.8,37.2,29.2,46.0983,-115.8875,ID KOOSKIA 5 SE
